timeMs,cellId,rnti,bwpId,frame,subFrame,slot,txRnti,srcL2Id,dstL2Id,psschRbStart,psschRbLen,psschSymStart,psschSymLen,psschMcs,ndi,rv,tbSizeBytes,avrgSinr,minSinr,psschTbler,psschCorrupt,sci2Tbler,sci2Corrupt,SEED,RUN
32025.928563,0,46,0,3202,5,0,4,4,255,10,20,1,12,14,0,1,291,698.9018407179144,8.138400713921564,0.0535,0,0,0,1,1
32044.928562999998,0,65,0,3204,4,0,13,13,255,0,20,1,12,14,1,0,291,1510.026957804976,876.4311822856512,0,0,0,0,1,1
32065.928563,0,50,0,3206,5,0,6,6,255,30,20,1,12,14,1,0,291,1573.3334991822437,1312.2246315459613,0,0,0,0,1,1
32079.928563,0,37,0,3207,9,0,3,3,255,20,20,1,12,14,1,0,291,29.64632489481039,5.977662755850974,0,0,0,0,1,1
32097.928563000005,0,61,0,3209,7,0,2,2,255,0,20,1,12,14,1,0,291,4.677679023347715,1.7183800888866485,1,1,0,0,1,1
32106.928562999998,0,16,0,3210,6,0,8,8,255,10,20,1,12,14,0,1,291,162.76042100271698,1.3209776836071494,1,1,0,0,1,1
32108.928562999998,0,63,0,3210,8,0,12,12,255,0,20,1,12,14,1,0,291,406.8468182497513,0.4219357791494049,1,1,0,0,1,1
32125.928563,0,46,0,3212,5,0,4,4,255,10,20,1,12,14,0,1,291,3884.5800844339674,3247.159128147989,0.0001,0,0,0,1,1
32144.928563,0,68,0,3214,4,0,13,13,255,0,20,1,12,14,1,0,291,517.1723700514102,278.64405502579194,0,0,0,0,1,1
32165.928563,0,52,0,3216,5,0,6,6,255,30,20,1,12,14,1,0,291,14160.406327805826,13279.822255364243,0,0,0,0,1,1
32185.928562999998,0,37,0,3218,5,0,10,10,255,30,20,1,12,14,1,0,291,542.0984171883081,325.4926009195552,0,0,0,0,1,1
32197.928562999998,0,62,0,3219,7,0,9,9,255,30,20,1,12,14,1,0,291,1.2287068519155664,0.7934959546142325,1,1,0,0,1,1
32206.928562999998,0,16,0,3220,6,0,8,8,255,10,20,1,12,14,0,1,291,0.1836187943380916,0.0006302730968970888,-1,1,1,1,1,1
32208.928563,0,57,0,3220,8,0,12,12,255,0,20,1,12,14,1,0,291,987.8973463539509,0.2939560719788347,1,1,0,0,1,1
32225.928562999998,0,40,0,3222,5,0,4,4,255,10,20,1,12,14,0,1,291,168.86925217050765,43.83301063495852,0,0,0,0,1,1
32239.928562999998,0,50,0,3223,9,0,5,5,255,0,20,1,12,14,1,0,291,77.83775606652499,66.34136665459035,0,0,0,0,1,1
32264.928562999998,0,35,0,3226,4,0,14,14,255,30,20,1,12,14,1,0,291,47.90905135355993,1.3245503155355012,0,0,0,0,1,1
32284.928563,0,20,0,3228,4,0,3,3,255,30,20,1,12,14,1,0,291,603.2102942210029,263.7229656814999,0,0,0,0,1,1
32286.928563000005,0,87,0,3228,6,0,14,14,255,30,20,1,12,14,0,1,291,331.41564451949426,273.998569148381,0,0,0,0,1,1
32297.928562999998,0,90,0,3229,7,0,8,8,255,30,20,1,12,14,1,0,291,3.3869406078699327,0.008449274137121023,1,1,0,0,1,1
32306.928563,0,60,0,3230,6,0,4,4,255,20,20,1,12,14,1,0,291,0.7276204680394533,0.06635774807710029,-1,1,1,1,1,1
32317.928563,0,31,0,3231,7,0,11,11,255,10,20,1,12,14,1,0,291,0.5112703750877393,0.2560741324447214,-1,1,1,1,1,1
32327.928563,0,56,0,3232,7,0,12,12,255,30,20,1,12,14,0,1,291,269.92122110465755,85.72161865754396,0,0,0,0,1,1
32344.928563000005,0,25,0,3234,4,0,13,13,255,0,20,1,12,14,1,0,291,534.3408328403236,204.75318279713952,0,0,0,0,1,1
32364.928562999998,0,52,0,3236,4,0,14,14,255,30,20,1,12,14,1,0,291,158.55184682919588,132.21332453490214,0,0,0,0,1,1
32384.928563,0,90,0,3238,4,0,3,3,255,30,20,1,12,14,1,0,291,771.5790676363415,600.3244884956948,0,0,0,0,1,1
32397.928563,0,72,0,3239,7,0,7,7,255,0,20,1,12,14,1,0,291,0.3663230194824939,0.24211061064901168,-1,1,1,1,1,1
32404.928562999998,0,89,0,3240,4,0,7,7,255,0,20,1,12,14,0,1,291,0.02590594123676463,0.009888294072687553,-1,1,1,1,1,1
32417.928562999998,0,37,0,3241,7,0,9,9,255,30,20,1,12,14,0,1,291,217.39485615627922,82.91934288840689,0,0,0,0,1,1
32418.928563,0,38,0,3241,8,0,8,8,255,10,20,1,12,14,0,1,291,7.225862523244506,0.0010329882822240877,1,1,0.002,0,1,1
32438.928562999998,0,57,0,3243,8,0,12,12,255,20,20,1,12,14,0,1,291,5686.547589741576,3281.470145676175,0,0,0,0,1,1
32444.928562999998,0,56,0,3244,4,0,13,13,255,0,20,1,12,14,1,0,291,6.054933467744966,0.6955924546473963,1,1,0,0,1,1
32464.928563,0,67,0,3246,4,0,6,6,255,10,20,1,12,14,1,0,291,3.802040034035276,0.3841934859462801,1,1,0,0,1,1
32485.928563,0,27,0,3248,5,0,10,10,255,30,20,1,12,14,1,0,291,258.6864564892007,86.05269886657962,0,0,0,0,1,1
32497.928563,0,4,0,3249,7,0,2,2,255,0,20,1,12,14,1,0,291,32975.28725645679,26388.981800334303,0,0,0,0,1,1
32499.928562999998,0,84,0,3249,9,0,9,9,255,0,20,1,12,14,1,0,291,6.257721868284593,2.6335752244628807,1,1,0,0,1,1
32517.928562999998,0,61,0,3251,7,0,11,11,255,10,20,1,12,14,1,0,291,3.2271883493721694,1.8528609612531448,1,1,0,0,1,1
32518.928563,0,90,0,3251,8,0,12,12,255,0,20,1,12,14,1,0,291,131.39931011280564,0.044654523511984914,1,1,0.002,0,1,1
32539.928562999998,0,70,0,3253,9,0,5,5,255,0,20,1,12,14,1,0,291,17103.10449533469,15939.624854904008,0,0,0,0,1,1
32564.928563,0,29,0,3256,4,0,14,14,255,30,20,1,12,14,1,0,291,63270244.74020455,56208685.76654708,0,0,0,0,1,1
32584.928562999998,0,46,0,3258,4,0,3,3,255,30,20,1,12,14,1,0,291,5116.045380674887,4976.82883967657,0,0,0,0,1,1
32589.928563,0,30,0,3258,9,0,7,7,255,30,20,1,12,14,1,0,291,97.5946529132784,77.51148984667748,0,0,0,0,1,1
32599.928562999998,0,18,0,3259,9,0,9,9,255,0,20,1,12,14,1,0,291,375.53403480911436,41.95300453365571,0,0,0,0,1,1
32607.928563,0,62,0,3260,7,0,7,7,255,30,20,1,12,14,0,1,291,37.74679044736912,5.4098883037244745,0,0,0,0,1,1
32618.928562999998,0,70,0,3261,8,0,11,11,255,30,20,1,12,14,1,0,291,1.0041455786574272,0.6022449576271773,1,1,0.002,0,1,1
32638.928563,0,52,0,3263,8,0,12,12,255,20,20,1,12,14,0,1,291,411.869433888685,64.37840940823511,0,0,0,0,1,1
32646.928563,0,54,0,3264,6,0,13,13,255,10,20,1,12,14,1,0,291,188.60667895143206,158.45446334616148,0,0,0,0,1,1
32664.928562999998,0,69,0,3266,4,0,14,14,255,30,20,1,12,14,1,0,291,94520359.44507274,40997729.08332785,0,0,0,0,1,1
32685.928562999998,0,23,0,3268,5,0,10,10,255,30,20,1,12,14,1,0,291,943.2256053586221,514.6893494080814,0,0,0,0,1,1
32697.928562999998,0,6,0,3269,7,0,2,2,255,0,20,1,12,14,1,0,291,8374.153514682388,3957.2623522769145,0,0,0,0,1,1
32699.928563,0,89,0,3269,9,0,8,8,255,0,20,1,12,14,1,0,291,0.4325596566098843,0.21344037564313426,-1,1,1,1,1,1
32718.928562999998,0,25,0,3271,8,0,11,11,255,30,20,1,12,14,1,0,291,0.006110582897858444,0.005368468880357285,-1,1,1,1,1,1
32727.928562999998,0,38,0,3272,7,0,11,11,255,30,20,1,12,14,0,1,291,5990.851745566679,3870.8261169353877,0,0,0,0,1,1
32746.928562999998,0,5,0,3274,6,0,13,13,255,10,20,1,12,14,1,0,291,2237.252752085802,1596.4766668322247,0,0,0,0,1,1
32764.928562999998,0,44,0,3276,4,0,6,6,255,10,20,1,12,14,1,0,291,9179.166296594165,6141.464851620823,0,0,0,0,1,1
32784.928563,0,73,0,3278,4,0,3,3,255,30,20,1,12,14,1,0,291,26.669487060601387,5.205669937632974,0,0,0,0,1,1
32789.928562999994,0,53,0,3278,9,0,7,7,255,30,20,1,12,14,1,0,291,380.6227441031137,370.21132343835035,0,0,0,0,1,1
32804.928562999994,0,38,0,3280,4,0,4,4,255,30,20,1,12,14,1,0,291,8614.82080634259,6279.1423714431585,0,0,0,0,1,1
32807.928562999994,0,52,0,3280,7,0,7,7,255,30,20,1,12,14,0,1,291,0.058957864462016375,0.033152935313602326,-1,1,1,1,1,1
32818.928563,0,36,0,3281,8,0,11,11,255,30,20,1,12,14,1,0,291,58.289879384081495,43.483140589980195,0,0,0,0,1,1
32827.928563,0,83,0,3282,7,0,11,11,255,30,20,1,12,14,0,1,291,4177.683523721659,3861.878502520682,0.8690068,1,0,0,1,1
32846.928563,0,11,0,3284,6,0,13,13,255,10,20,1,12,14,1,0,291,46.98164736699647,2.5082346944613434,0,0,0,0,1,1
32864.928563,0,48,0,3286,4,0,6,6,255,10,20,1,12,14,1,0,291,1134.143387871965,904.8285467255249,0,0,0,0,1,1
32884.928563,0,82,0,3288,4,0,3,3,255,30,20,1,12,14,1,0,291,4026.725316709558,3812.7704170187812,0,0,0,0,1,1
32889.928563,0,63,0,3288,9,0,7,7,255,30,20,1,12,14,1,0,291,1082.6622246837774,970.4669426854608,0,0,0,0,1,1
32899.928563,0,46,0,3289,9,0,8,8,255,0,20,1,12,14,1,0,291,2842.2826698317394,1982.5560582689557,0,0,0,0,1,1
32906.928563,0,32,0,3290,6,0,2,2,255,0,20,1,12,14,1,0,291,0.08152095108224353,0.0007975189848130321,-1,1,1,1,1,1
32909.928563,0,91,0,3290,9,0,2,2,255,0,20,1,12,14,0,1,291,0.33012435117057504,0.10570328780042312,-1,1,1,1,1,1
32918.928563,0,90,0,3291,8,0,11,11,255,30,20,1,12,14,1,0,291,879.9510036853392,14.345322540934633,0,0,0,0,1,1
32939.928563,0,96,0,3293,9,0,5,5,255,0,20,1,12,14,1,0,291,220.464014025832,29.465761031652953,0,0,0,0,1,1
32964.928563,0,42,0,3296,4,0,6,6,255,10,20,1,12,14,1,0,291,296.49039722088395,166.030833052284,0,0,0,0,1,1
32977.928563,0,61,0,3297,7,0,10,10,255,10,20,1,12,14,1,0,291,129.05518340524844,33.14615431458314,0,0,0,0,1,1
32989.928563,0,39,0,3298,9,0,7,7,255,30,20,1,12,14,1,0,291,168.26239839727955,71.24381192128075,0,0,0,0,1,1
32999.928562999994,0,27,0,3299,9,0,8,8,255,0,20,1,12,14,1,0,291,607.1883797759322,571.7776044564732,0,0,0,0,1,1
33006.928563,0,13,0,3300,6,0,2,2,255,0,20,1,12,14,1,0,291,0.21056564622702031,0.011905071864438609,-1,1,1,1,1,1
33009.928563,0,53,0,3300,9,0,2,2,255,0,20,1,12,14,0,1,291,0.0892783213684805,0.05694730094171673,-1,1,1,1,1,1
33018.928563,0,75,0,3301,8,0,12,12,255,0,20,1,12,14,1,0,291,43.649347657591996,0.020305070178369848,1,1,0.002,0,1,1
33039.928562999994,0,64,0,3303,9,0,5,5,255,0,20,1,12,14,1,0,291,0.21919683724500555,0.1752193200666915,-1,1,1,1,1,1
33064.928563,0,27,0,3306,4,0,6,6,255,10,20,1,12,14,1,0,291,572.871957579204,94.45816842302109,0,0,0,0,1,1
33077.928563,0,33,0,3307,7,0,10,10,255,10,20,1,12,14,1,0,291,1368.183706228227,1053.201197725899,0,0,0,0,1,1
33089.928563,0,16,0,3308,9,0,7,7,255,30,20,1,12,14,1,0,291,489.82958386624387,340.3635703927022,0,0,0,0,1,1
33097.928563,0,96,0,3309,7,0,9,9,255,30,20,1,12,14,1,0,291,187.4685474877994,13.882233166989714,0,0,0,0,1,1
33104.928563,0,84,0,3310,4,0,4,4,255,30,20,1,12,14,1,0,291,174.660746588969,128.22118514509577,0,0,0,0,1,1
33109.928562999994,0,22,0,3310,9,0,2,2,255,0,20,1,12,14,0,1,291,0.4617585588584606,0.1839461893153787,-1,1,1,1,1,1
33118.928562999994,0,64,0,3311,8,0,12,12,255,0,20,1,12,14,1,0,291,7120.547879134114,718.2843625064507,0,0,0,0,1,1
33138.928563,0,6,0,3313,8,0,12,12,255,20,20,1,12,14,0,1,291,309.1319819604313,201.295977683096,0,0,0,0,1,1
33164.928562999994,0,11,0,3316,4,0,14,14,255,30,20,1,12,14,1,0,291,1461.4685006922878,128.7041341554724,0,0,0,0,1,1
33177.928563,0,8,0,3317,7,0,10,10,255,10,20,1,12,14,1,0,291,20675.245893920677,17345.30657918545,0,0,0,0,1,1
33184.928563,0,92,0,3318,4,0,3,3,255,30,20,1,12,14,1,0,291,76.41642031380715,24.86079792311363,0,0,0,0,1,1
33197.928563,0,72,0,3319,7,0,9,9,255,30,20,1,12,14,1,0,291,2866.6078606731944,2490.2928387856405,0,0,0,0,1,1
33204.928563,0,58,0,3320,4,0,4,4,255,30,20,1,12,14,1,0,291,2182.76384570806,1257.3774300175544,0,0,0,0,1,1
33207.928563,0,74,0,3320,7,0,7,7,255,30,20,1,12,14,0,1,291,0.3447183271694263,0.009232431516823592,-1,1,1,1,1,1
33218.928563,0,47,0,3321,8,0,11,11,255,30,20,1,12,14,1,0,291,78.99068168457131,0.7285300850717192,0,0,0,0,1,1
33237.928562999994,0,37,0,3323,7,0,5,5,255,10,20,1,12,14,1,0,291,231.68835319684098,23.472220874857737,0,0,0,0,1,1
33238.928563,0,91,0,3323,8,0,12,12,255,20,20,1,12,14,0,1,291,1.6743053136900596,0.655947765358164,1,1,0,0,1,1
33264.928563,0,83,0,3326,4,0,14,14,255,30,20,1,12,14,1,0,291,108.1793890148446,91.1155454411513,0,0,0,0,1,1
33279.928563,0,59,0,3327,9,0,3,3,255,10,20,1,12,14,1,0,291,0.7335351605731472,0.19067195903078385,-1,1,1,1,1,1
33297.928563,0,40,0,3329,7,0,9,9,255,30,20,1,12,14,1,0,291,349.1729779040289,309.7859978496612,0,0,0,0,1,1
33298.928562999994,0,86,0,3329,8,0,4,4,255,20,20,1,12,14,1,0,291,846.4519112167545,0.10523694920045162,1,1,0,0,1,1
33306.928563,0,69,0,3330,6,0,2,2,255,0,20,1,12,14,1,0,291,0.5474678679586525,0.2804752079128858,-1,1,1,1,1,1
33318.928563,0,30,0,3331,8,0,11,11,255,30,20,1,12,14,1,0,291,3249.3549313570375,3166.056466428964,0,0,0,0,1,1
33326.928563,0,67,0,3332,6,0,4,4,255,10,20,1,12,14,0,1,291,462.7881400832765,179.1723004787653,0,0,0,0,1,1
33337.928563,0,80,0,3333,7,0,13,13,255,30,20,1,12,14,1,0,291,1779369.7735028057,1519584.7369865687,0,0,0,0,1,1
33364.928563,0,37,0,3336,4,0,14,14,255,30,20,1,12,14,1,0,291,74.57337259091813,22.700926866851567,0,0,0,0,1,1
33377.928562999994,0,60,0,3337,7,0,10,10,255,10,20,1,12,14,1,0,291,4383.510705572174,3980.6013912560647,0,0,0,0,1,1
33389.928563,0,40,0,3338,9,0,7,7,255,30,20,1,12,14,1,0,291,1848.1586019733927,58.54639165825516,0,0,0,0,1,1
33398.928563,0,22,0,3339,8,0,4,4,255,20,20,1,12,14,1,0,291,194.88657629657393,9.999230078331804,0,0,0,0,1,1
33399.928563,0,71,0,3339,9,0,8,8,255,0,20,1,12,14,1,0,291,218.73009825720342,91.54505527457339,0,0,0,0,1,1
33409.928563,0,53,0,3340,9,0,2,2,255,0,20,1,12,14,0,1,291,9109.55226346556,6874.9476396907,0,0,0,0,1,1
33418.928563,0,83,0,3341,8,0,12,12,255,0,20,1,12,14,1,0,291,63.77472201420899,0.5128121490988071,1,1,0,0,1,1
33437.928563,0,43,0,3343,7,0,5,5,255,10,20,1,12,14,1,0,291,25.6229560964342,12.999571314552496,0,0,0,0,1,1
33458.928563,0,47,0,3345,8,0,13,13,255,20,20,1,12,14,0,1,291,247.68729965233427,140.73808624266,0,0,0,0,1,1
33465.928563,0,81,0,3346,5,0,14,14,255,30,20,1,12,14,1,0,291,58.85736137537809,35.24682999917719,0,0,0,0,1,1
33479.928563,0,66,0,3347,9,0,3,3,255,10,20,1,12,14,1,0,291,2.1399871451500276,0.577122000376718,1,1,0,0,1,1
33498.928563,0,37,0,3349,8,0,3,3,255,30,20,1,12,14,0,1,291,327.05245116181516,1.9384684868716215,0.8690068,1,0,0,1,1
33499.928562999994,0,91,0,3349,9,0,8,8,255,0,20,1,12,14,1,0,291,636.2391695816489,4.3214164896520195,0,0,0,0,1,1
33507.928563,0,20,0,3350,7,0,9,9,255,0,20,1,12,14,0,1,291,3701.0148762072386,2393.0271788517866,0,0,0,0,1,1
33518.928563,0,84,0,3351,8,0,11,11,255,30,20,1,12,14,1,0,291,8.23715723905384,0.18016646511112344,1,1,0,0,1,1
33537.928563,0,48,0,3353,7,0,5,5,255,10,20,1,12,14,1,0,291,99.10916980265779,4.0451979675954695,0,0,0,0,1,1
33558.928563,0,64,0,3355,8,0,13,13,255,20,20,1,12,14,0,1,291,385.5790337467073,247.72556007723222,0,0,0,0,1,1
33565.928563,0,82,0,3356,5,0,14,14,255,30,20,1,12,14,1,0,291,650.9996644180713,540.3678896824574,0,0,0,0,1,1
33579.928563,0,68,0,3357,9,0,3,3,255,10,20,1,12,14,1,0,291,30.246175057886045,3.681719432552669,0,0,0,0,1,1
33598.928563,0,39,0,3359,8,0,4,4,255,20,20,1,12,14,1,0,291,3.9156231176975758,0.8853851313128198,1,1,0,0,1,1
33606.928562999994,0,44,0,3360,6,0,8,8,255,20,20,1,12,14,0,1,291,23.349364106012693,0.0974009563603898,1,1,0,0,1,1
33618.928562999994,0,20,0,3361,8,0,12,12,255,0,20,1,12,14,1,0,291,35.65847988504493,27.998407272375786,0,0,0,0,1,1
33626.928563,0,19,0,3362,6,0,4,4,255,10,20,1,12,14,0,1,291,1006.3390719568464,302.92748212168397,0,0,0,0,1,1
33637.928563,0,93,0,3363,7,0,5,5,255,10,20,1,12,14,1,0,291,619.4095973897353,463.66507915299263,0,0,0,0,1,1
33665.928563,0,81,0,3366,5,0,6,6,255,0,20,1,12,14,1,0,291,63.28004605617848,5.912463670809914,0,0,0,0,1,1
33679.928562999994,0,53,0,3367,9,0,3,3,255,10,20,1,12,14,1,0,291,1187.0722281215599,1127.9689294098714,0,0,0,0,1,1
33698.928563,0,39,0,3369,8,0,4,4,255,20,20,1,12,14,1,0,291,92.91305383308489,0.2735772900920853,1,1,0,0,1,1
33706.928563,0,73,0,3370,6,0,8,8,255,20,20,1,12,14,0,1,291,1.6959683841495914,0.008364124526355807,1,1,0.2635983,0,1,1
33718.928563,0,78,0,3371,8,0,12,12,255,0,20,1,12,14,1,0,291,148.62392809463276,44.52726811110997,0,0,0,0,1,1
33724.928563,0,67,0,3372,4,0,15,15,255,0,20,1,12,14,1,0,291,1666166158.792034,1599220577.2197187,0,0,0,0,1,1
33737.928562999994,0,58,0,3373,7,0,5,5,255,10,20,1,12,14,1,0,291,1983.1823336656785,1822.6713241252419,0,0,0,0,1,1
33765.928563,0,47,0,3376,5,0,6,6,255,0,20,1,12,14,1,0,291,424.249382265613,387.83506324662824,0,0,0,0,1,1
33777.928563,0,77,0,3377,7,0,10,10,255,10,20,1,12,14,1,0,291,49301.806170717406,46382.11664506125,0,0,0,0,1,1
33797.928563,0,67,0,3379,7,0,9,9,255,30,20,1,12,14,1,0,291,17.906722285725916,7.999400663092218,0,0,0,0,1,1
33806.928563,0,40,0,3380,6,0,2,2,255,0,20,1,12,14,1,0,291,197.89487248828033,37.76693171827783,0,0,0,0,1,1
33819.928563,0,14,0,3381,9,0,11,11,255,20,20,1,12,14,1,0,291,23923.706894320487,20254.78505405005,0,0,0,0,1,1
33824.928563,0,96,0,3382,4,0,15,15,255,0,20,1,12,14,1,0,291,34.142704697078514,16.964670939244723,0,0,0,0,1,1
33837.928563,0,24,0,3383,7,0,13,13,255,30,20,1,12,14,1,0,291,77.8330097821085,49.35112928008449,0,0,0,0,1,1
33865.928562999994,0,23,0,3386,5,0,6,6,255,0,20,1,12,14,1,0,291,14.044828153896649,11.300212186314546,0,0,0,0,1,1
33877.928562999994,0,28,0,3387,7,0,10,10,255,10,20,1,12,14,1,0,291,72.32424794879896,44.772637719737276,0,0,0,0,1,1
33897.928563,0,17,0,3389,7,0,8,8,255,30,20,1,12,14,1,0,291,7.556808610704327,4.062004386259756,1,1,0,0,1,1
33899.928563,0,93,0,3389,9,0,2,2,255,0,20,1,12,14,1,0,291,185.45198678365037,57.00791445350418,0,0,0,0,1,1
33907.928563,0,57,0,3390,7,0,9,9,255,0,20,1,12,14,0,1,291,0.0034009832946329164,0.0004351008264917999,-1,1,1,1,1,1
33919.928563,0,36,0,3391,9,0,11,11,255,20,20,1,12,14,1,0,291,1025.7064956349263,533.3134640849083,0,0,0,0,1,1
33924.928563,0,88,0,3392,4,0,4,4,255,20,20,1,12,14,0,1,291,2580.937673292815,1528.3165865542003,0,0,0,0,1,1
33937.928563,0,51,0,3393,7,0,5,5,255,10,20,1,12,14,1,0,291,324.0167605439848,292.76295619104405,0,0,0,0,1,1
33965.928563,0,32,0,3396,5,0,14,14,255,30,20,1,12,14,1,0,291,6675.53520792819,2546.266198087698,0,0,0,0,1,1
33977.928563,0,46,0,3397,7,0,10,10,255,10,20,1,12,14,1,0,291,386.3809015488147,300.31941961789687,0,0,0,0,1,1
33997.928563,0,33,0,3399,7,0,8,8,255,30,20,1,12,14,1,0,291,20508.485334444034,13029.174874479779,0,0,0,0,1,1
33999.928562999994,0,56,0,3399,9,0,2,2,255,0,20,1,12,14,1,0,291,20469.862686236076,17835.216661978917,0,0,0,0,1,1
34009.928563,0,2,0,3400,9,0,12,12,255,0,20,1,12,14,1,0,291,68.60319257595714,3.1415241356235795,0.0001,0,0,0,1,1
34019.928563,0,52,0,3401,9,0,11,11,255,20,20,1,12,14,1,0,291,755.3851972995706,5.055847107806208,0.0001,0,0,0,1,1
34025.928563,0,7,0,3402,5,0,16,16,255,0,20,1,12,14,1,0,291,100.61639994037431,75.0447892456852,0,0,0,0,1,1
34037.928563,0,54,0,3403,7,0,11,11,255,30,20,1,12,14,0,1,291,61.5014693969682,15.564915292919096,0,0,0,0,1,1
34065.928563,0,38,0,3406,5,0,6,6,255,0,20,1,12,14,1,0,291,22.161960616966038,20.43699788201169,0,0,0,0,1,1
34079.928563,0,59,0,3407,9,0,3,3,255,10,20,1,12,14,1,0,291,784.111204219865,62.70667582700945,0,0,0,0,1,1
34097.928563,0,42,0,3409,7,0,8,8,255,30,20,1,12,14,1,0,291,165.98989822577587,56.854891591422444,0,0,0,0,1,1
34099.928563,0,63,0,3409,9,0,2,2,255,0,20,1,12,14,1,0,291,10273.462903412812,8509.365288007713,0,0,0,0,1,1
34109.928562999994,0,20,0,3410,9,0,12,12,255,0,20,1,12,14,1,0,291,135.49033249350765,11.71922904128673,0,0,0,0,1,1
34124.928562999994,0,50,0,3412,4,0,4,4,255,20,20,1,12,14,0,1,291,7050.878114067718,6386.08331408893,0,0,0,0,1,1
34125.928563,0,59,0,3412,5,0,11,11,255,30,20,1,12,14,1,0,291,13087.298491477039,10330.854390038545,0,0,0,0,1,1
34137.928563,0,50,0,3413,7,0,13,13,255,30,20,1,12,14,1,0,291,205.17009061845184,166.20396583804023,0,0,0,0,1,1
34165.928563,0,33,0,3416,5,0,14,14,255,30,20,1,12,14,1,0,291,881048.745580143,744002.3756408886,0,0,0,0,1,1
34179.928562999994,0,50,0,3417,9,0,3,3,255,10,20,1,12,14,1,0,291,2416.398228723121,1812.3600960076537,0,0,0,0,1,1
34197.928563,0,33,0,3419,7,0,8,8,255,30,20,1,12,14,1,0,291,84774.93260769475,80139.1991469897,0,0,0,0,1,1
34199.928563,0,58,0,3419,9,0,2,2,255,0,20,1,12,14,1,0,291,3374.2684517992275,3096.7167114791564,0,0,0,0,1,1
34209.928563,0,8,0,3420,9,0,12,12,255,0,20,1,12,14,1,0,291,254.4905025035203,195.8478560665734,0,0,0,0,1,1
34224.928563,0,41,0,3422,4,0,15,15,255,0,20,1,12,14,1,0,291,298.00186644140393,140.13340233060592,0,0,0,0,1,1
34225.928562999994,0,53,0,3422,5,0,16,16,255,0,20,1,12,14,1,0,291,266.122589638711,211.9968502041157,0,0,0,0,1,1
34237.928562999994,0,46,0,3423,7,0,13,13,255,30,20,1,12,14,1,0,291,1633.6247163568119,1531.9963912192266,0,0,0,0,1,1
34264.928563,0,50,0,3426,4,0,6,6,255,20,20,1,12,14,1,0,291,1136.9760587530584,476.7447932858471,0,0,0,0,1,1
34279.928563,0,28,0,3427,9,0,3,3,255,10,20,1,12,14,1,0,291,137.22291076863613,73.23666778927547,0,0,0,0,1,1
34297.928563,0,12,0,3429,7,0,8,8,255,30,20,1,12,14,1,0,291,21.804542709088892,9.537472773393906,0,0,0,0,1,1
34299.928563,0,48,0,3429,9,0,2,2,255,0,20,1,12,14,1,0,291,787.3094966445494,482.4556185743618,0,0,0,0,1,1
34304.928562999994,0,85,0,3430,4,0,4,4,255,10,20,1,12,14,1,0,291,77.35681449278925,0.5774560252390689,1,1,0,0,1,1
34324.928563,0,28,0,3432,4,0,4,4,255,20,20,1,12,14,0,1,291,12.57988099898704,1.2194240028016359,1,1,0,0,1,1
34325.928563,0,45,0,3432,5,0,11,11,255,30,20,1,12,14,1,0,291,116.15310242312981,37.88187144094229,0,0,0,0,1,1
34337.928563,0,40,0,3433,7,0,5,5,255,10,20,1,12,14,1,0,291,2334.8642835444452,19.195973089882,0,0,0,0,1,1
34364.928563,0,50,0,3436,4,0,6,6,255,20,20,1,12,14,1,0,291,927.8906912861646,378.32993754326645,0,0,0,0,1,1
34379.928563,0,36,0,3437,9,0,3,3,255,10,20,1,12,14,1,0,291,94.134001287958,34.71986191806258,0,0,0,0,1,1
34397.928563,0,22,0,3439,7,0,8,8,255,30,20,1,12,14,1,0,291,42.31557101088306,11.115111961846678,0,0,0,0,1,1
34399.928563,0,52,0,3439,9,0,9,9,255,30,20,1,12,14,1,0,291,738.0902392110354,78.06998242468984,0,0,0,0,1,1
34404.928563,0,93,0,3440,4,0,4,4,255,10,20,1,12,14,1,0,291,0.36234804554541483,0.01759944235752453,-1,1,1,1,1,1
34425.928563,0,24,0,3442,5,0,16,16,255,0,20,1,12,14,1,0,291,133.40122802959073,108.8270853804052,0,0,0,0,1,1
34426.928562999994,0,34,0,3442,6,0,15,15,255,10,20,1,12,14,1,0,291,711200.6485595701,512959.1122059542,0,0,0,0,1,1
34437.928563,0,35,0,3443,7,0,5,5,255,10,20,1,12,14,1,0,291,39.04661685108881,21.597501491808867,0,0,0,0,1,1
34464.928563,0,29,0,3446,4,0,6,6,255,20,20,1,12,14,1,0,291,487.99004787426657,181.84318963392084,0,0,0,0,1,1
34479.928563,0,9,0,3447,9,0,3,3,255,10,20,1,12,14,1,0,291,23333.854825743983,20305.626496314748,0,0,0,0,1,1
34484.928562999994,0,92,0,3448,4,0,10,10,255,20,20,1,12,14,1,0,291,44.281133793967655,32.33659638634639,0,0,0,0,1,1
34499.928562999994,0,38,0,3449,9,0,2,2,255,0,20,1,12,14,1,0,291,6.584904815352964,1.954708728500177,1,1,0,0,1,1
34504.928563,0,64,0,3450,4,0,4,4,255,10,20,1,12,14,1,0,291,3.4823414574382126,0.06514170465354871,1,1,0,0,1,1
34524.928563,0,86,0,3452,4,0,4,4,255,20,20,1,12,14,0,1,291,3396.911888710297,14.631681498015894,0,0,0,0,1,1
34525.928563,0,89,0,3452,5,0,16,16,255,0,20,1,12,14,1,0,291,237.51040437654154,188.31696699569773,0,0,0,0,1,1
